ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,starbucks_,starbuck_1,starbuck_2,starbuck_3,starbuck_4
"20100616","토정 이지함 선생의 호를 인용, 현재도 토정거리 축제가 열리는 등 지명도가 높아 명명함","10",Tojeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223919",합정동 139-21,"1","1463",마포동 34-1,토정로,"3113023",4.00000000,143.00000000,"3","11440","3",마포용강동,서울특별시 마포구 토정로 295 (용강동)1522-3232,"37.541186","126.942209",
"20100419",옛 양화나루의 지명인용,"10",Yanghwa-ro,"20141128",,"12","20100422","20141128114455",합정동 348-3,"1","11",동교동 173-17,양화로,"3113014",4.00000000,2083.00000000,"3","11440","3",홍대역8번출구,서울특별시 마포구 양화로 166 (동교동)1522-3232,"37.5567435","126.9241665",
"20090701",태조 이성계 무덤에서 유래된 역사성 반영,"20",Mangu-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030215734",상봉동474-26,"1","707",망우동산52-4,망우로,"3005032",3.00000000,6.00000000,"3","11260","2",상봉역,서울특별시 중랑구 망우로 307 (상봉동)1522-3232,"37.59689","127.08647",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223910",공덕동 255-31,"1","2924",아현동 386-69,만리재로,"3101016",1.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20100419",서강대교의 명칭을 인용,"20",Seogang-ro,"20141030",직권수정(속성변경),"99","20100422","20191118192257",신정동 145-3,"0","1056",노고산동 31-21,서강로,"3113010",30.00000000,1489.00000000,"3","11440","3",서강광흥창역,서울특별시 마포구 서강로 69 (창전동)1522-3232,"37.549377","126.931661",
"20100419",조선중기의 대표적 유학자 이이의 호를 인용,"10",Yulgok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214622",이화동 23-1,"1","548",충신동 85-2,율곡로,"3100010",4.00000000,87.00000000,"3","11110","3",경복궁사거리,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)1522-3232","37.575578","126.980581",
"20090701",행정구역명을 이용하여 도로명 명명,"20",Siheung-daero,"20141030",직권수정(속성변경),"99","20090710","20150330193803",서울 금천구 시흥동 979-2,"1","230",서울 금천구 독산동 948,시흥대로,"2005010",3.00000000,6846.00000000,"2","11545","2",금천시흥,서울특별시 금천구 시흥대로 164 (시흥동)1522-3232,"37.448624","126.903183",
"20100419",행정구역 명칭 사용,"20",Myeonmok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215735",면목동392-41,"1","2003",상봉동101-14,면목로,"3005027",5.00000000,5100.00000000,"3","11260","2",사가정역,서울특별시 중랑구 면목로 3101522-3232,"37.579594","127.087966",
"20100616","토정 이지함 선생의 호를 인용, 현재도 토정거리 축제가 열리는 등 지명도가 높아 명명함","20",Tojeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223919",합정동 139-21,"0","1070",마포동 34-1,토정로,"3113023",23.00000000,3289.00000000,"3","11440","3",마포용강동,서울특별시 마포구 토정로 295 (용강동)1522-3232,"37.541186","126.942209",
"20100616",옛날 독을 굽던 곳이라하여 독마을이라 불리던 것이 현재는 독막으로 불리게 되어 명명함.,"20",Dongmak-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223913",합정동 414-25,"0","1071",도화동 556,독막로,"3113005",31.00000000,3397.00000000,"3","11440","3",상수역,서울특별시 마포구 독막로 88 (상수동)1522-3232,"37.5474817","126.9232158",
"20100616","마포의 상징인 월드컵경기장을 지나는 도로로서, 2002년 월드컵을 인용하여 부여함","20",World Cup-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223918",합정동 415-8,"0","1059",상암동 1572,월드컵로,"3113018",42.00000000,4958.00000000,"3","11440","3",망원역,서울특별시 마포구 월드컵로 74 (서교동)1522-3232,"37.555829","126.910637",
"20100616","성산동과 상암동을 지나는 도로로서, 행정동 명칭을 인용하여 부여함","20",Seongam-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223916",성산동 119-2,"0","1060",상암동 862,성암로,"3113012",27.00000000,3485.00000000,"3","11440","3",상암MBC,서울특별시 마포구 성암로 267 (상암동)1522-3232,"37.581297","126.890908",
"20090710",디지털단지의 상징성 및 접근성,"20",Digital-ro,"20141030",직권수정(속성변경),"99","20090710","20150330194735",서울 금천구 가산동 614-71,"1","754",서울 금천구 가산동 140-1,디지털로,"3000026",4.00000000,4667.00000000,"3","11545","1",구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)1522-3232","37.48448329","126.8944957",
"20100616",월드컵로에서 분기되는 도로,"10",World Cup-ro 1-gil,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223918",합정동 383-2,"1","2532",합정동 393-13,월드컵로1길,"4139491",3.00000000,48.00000000,"4","11440","3",합정,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-21522-3232","37.54963","126.912999",
"20100605",조선시대 통신시설인 봉수대지가 있는 봉화산의 이름 인용,"20",Bonghwasan-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20101004",중화동330-81,"1","3154",신내동379-10,봉화산로,"3106003",3.00000000,82.00000000,"3","11260","3",중화역,"서울특별시 중랑구 봉화산로 35 1,2층1522-3232","37.60170912","127.0784114",
"20100419",대한제국때 의병장인 허위의 호 왕산(旺山)에서 유래,"10",Wangsan-ro,,직권수정(속성변경),"99","20100422","20190611145529",신설동 131-50,"2","1294",휘경동 343-23,왕산로,"3105008",2.00000000,26.00000000,"3","11230","3",청량리역사,서울특별시 동대문구 왕산로 214 (전농동)1522-3232,"37.57945","127.04785",
"20100616","토정 이지함 선생의 호를 인용, 현재도 토정거리 축제가 열리는 등 지명도가 높아 명명함","10",Tojeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223919",합정동 139-21,"1","145",마포동 34-1,토정로,"3113023",6.00000000,64.00000000,"3","11440","3",마포용강동,서울특별시 마포구 토정로 295 (용강동)1522-3232,"37.541186","126.942209",
"20100419",조선중기의 대표적 유학자 이이의 호를 인용,"10",Yulgok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214622",연건동 324-3,"1","547",연건동 302-3,율곡로,"3100010",1.00000000,90.00000000,"3","11110","3",경복궁사거리,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)1522-3232","37.575578","126.980581",
"20100605",서울 동부지역을 가로지르는 것을 의미,"20",Dongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030215735",면목동718-1,"2","2250",묵동329,동일로,"3000001",4.00000000,28595.00000000,"3","11260","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20100419",조선 태조의 계비인 신덕왕후의 능(陵)인 ‘정릉(貞陵)’에서 유래된 정릉동의 동명을 인용하여 부여,"10",Jeongneung-ro,"20120111","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",정릉동 산87-1 임,"2","3707",하월곡동 104-134 천,정릉로,"3107014",4.00000000,8.00000000,"3","11290","3",길음역,서울특별시 성북구 정릉로 376 (돈암동)1522-3232,"37.602139","127.025271",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223910",공덕동 255-31,"1","3300",아현동 386-69,만리재로,"3101016",5.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20090701",행정구역명을 이용하여 도로명 명명,"20",Siheung-daero,"20141030",직권수정(속성변경),"99","20090710","20150330193803",서울 금천구 시흥동 979-2,"1","1176",서울 금천구 독산동 948,시흥대로,"2005010",5.00000000,6846.00000000,"2","11545","2",금천시흥,서울특별시 금천구 시흥대로 164 (시흥동)1522-3232,"37.448624","126.903183",
"20100616",옛날 독을 굽던 곳이라하여 독마을이라 불리던 것이 현재는 독막으로 불리게 되어 명명함.,"10",Dongmak-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223913",합정동 414-25,"2","1885",도화동 556,독막로,"3113005",2.00000000,31.00000000,"3","11440","3",상수역,서울특별시 마포구 독막로 88 (상수동)1522-3232,"37.5474817","126.9232158",
"20100520",당산동의 동명칭 인용,"20",Dangsan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",문래동3가 58-20,"1","2160",당산동6가 321,당산로,"3118004",2.00000000,90.00000000,"3","11560","3",문래역,서울특별시 영등포구 당산로 34 (문래동3가)1522-3232,"37.517446","126.895258",
"20100616","토정 이지함 선생의 호를 인용, 현재도 토정거리 축제가 열리는 등 지명도가 높아 명명함","10",Tojeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223919",합정동 139-21,"1","150",마포동 34-1,토정로,"3113023",3.00000000,47.00000000,"3","11440","3",마포용강동,서울특별시 마포구 토정로 295 (용강동)1522-3232,"37.541186","126.942209",
"20100616","토정 이지함 선생의 호를 인용, 현재도 토정거리 축제가 열리는 등 지명도가 높아 명명함","10",Tojeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223919",합정동 139-21,"1","152",마포동 34-1,토정로,"3113023",4.00000000,77.00000000,"3","11440","3",마포용강동,서울특별시 마포구 토정로 295 (용강동)1522-3232,"37.541186","126.942209",
"20100616","월드컵경기장의 북쪽에 위치한 도로로서, 월드컵을 인용하여 부여함","20",World Cup buk-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223918",동교동 160-5,"1","2955",상암동 656,월드컵북로,"3113019",19.00000000,122.00000000,"3","11440","3",상암DMC,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)1522-3232","37.577623","126.890684",
"20100422",행정구역명칭 인용,"20",Yeonhui-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181029095537",서울특별시 마포구 동교동 173-17(동교동삼거리),"0","1065",서울특별시 서대문구 홍은동 217-4 (통일로),연희로,"3112019",25.00000000,4100.00000000,"3","11440","2",연희DT,서울특별시 서대문구 연희로 144 (연희동)1522-3232,"37.5702143","126.9339777",
"20090701",행정구역명을 이용하여 도로명 명명,"20",Siheung-daero,"20141030",직권수정(속성변경),"99","20090710","20150330193803",서울 금천구 시흥동 979-2,"1","220",서울 금천구 독산동 948,시흥대로,"2005010",20.00000000,6846.00000000,"2","11545","2",금천시흥,서울특별시 금천구 시흥대로 164 (시흥동)1522-3232,"37.448624","126.903183",
"20100520",당산동의 동명칭 인용,"20",Dangsan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",문래동3가 58-20,"1","2620",당산동6가 321,당산로,"3118004",4.00000000,108.00000000,"3","11560","3",문래역,서울특별시 영등포구 당산로 34 (문래동3가)1522-3232,"37.517446","126.895258",
"20090701",마포구의 주요도로,"10",Mapo-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030223913",마포동 49,"1","2849",아현동 694,마포대로,"2113001",7.00000000,55.00000000,"2","11440","3",마포아크로,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워1522-3232,"37.54145556","126.948819",
"20100422",옛 행정동 이었던 삼양동 인용,"10",Samyang-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181024144030",서울특별시 성북구 길음동 1164-6 (미아로),"1","2637",서울특별시 강북구 우이동 207-14,삼양로,"3005041",2.00000000,6700.00000000,"3","11305","2",미아뉴타운,서울특별시 강북구 삼양로 161 (미아동)1522-3232,"37.618319","127.021072",
"20100605",서울 동부지역을 가로지르는 것을 의미,"5",Dongil-ro,"20140102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030215312",성동구 성수동2가 159-16,"2","2581",양주시 마전동 118-8,동일로,"3000001",5.00000000,28595.00000000,"3","11200","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20100419",역사성이 많은 영등포 지명 인용,"20",Yeongdeungpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224650",양평동3가 489,"1","344",신길동 1348,영등포로,"3118022",3.00000000,78.00000000,"3","11560","3",영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232,"37.518713","126.909559",
"20100419",행정구역 명칭 사용,"20",Myeonmok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215735",면목동392-41,"2","1961",상봉동101-14,면목로,"3005027",2.00000000,5100.00000000,"3","11260","2",사가정역,서울특별시 중랑구 면목로 3101522-3232,"37.579594","127.087966",
"20100419",서울성곽 4소문(四小門) 중의 하나인 혜화문(惠化門)의 다른 이름인 ‘동소문(東小門)’을 따서 부여,"10",Dongsomun-ro,"20100910","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",동소문동1가 17대,"2","1615",길음동 860-64천,동소문로,"3107003",4.00000000,74.00000000,"3","11290","3",현대미아,서울특별시 성북구 동소문로 315 (길음동) 지하1층1522-3232,"37.60837822","127.0287483",동소문로 315 (길
